,sgd_lr,sgdhd_lr,sgdn_lr,sgdnhd_lr,adam_lr,adamhd_lr
32,0.0001,0.018867252394557,0.0001,0.01759425550699234,0.0001,-0.0003279057564213872
33,0.0001,0.01887255534529686,0.0001,0.017554547637701035,0.0001,0.0006283674156293273
34,0.0001,0.018876783549785614,0.0001,0.017541758716106415,0.0001,0.00013183460396248847
35,0.0001,0.018914934247732162,0.0001,0.017502060160040855,0.0001,0.00028927589301019907
36,0.0001,0.018872937187552452,0.0001,0.017460931092500687,0.0001,5.401750968303531e-06
37,0.0001,0.01884789578616619,0.0001,0.017464514821767807,0.0001,-7.830122922314331e-05
38,0.0001,0.01882379874587059,0.0001,0.017532724887132645,0.0001,0.000556024897377938
39,0.0001,0.018802059814333916,0.0001,0.017535006627440453,0.0001,0.0004997196374461055
40,0.0001,0.018768738955259323,0.0001,0.017513778060674667,0.0001,0.00030608390807174146
41,0.0001,0.01867440715432167,0.0001,0.017463810741901398,0.0001,0.0002186883066315204
42,0.0001,0.018638961017131805,0.0001,0.01739051565527916,0.0001,0.0005105099990032613
43,0.0001,0.01865769550204277,0.0001,0.017411399632692337,0.0001,0.0007133912295103073
44,0.0001,0.01864859089255333,0.0001,0.017392078414559364,0.0001,0.0010409009410068393
45,0.0001,0.018574483692646027,0.0001,0.017257552593946457,0.0001,0.000541277346201241
46,0.0001,0.018586602061986923,0.0001,0.017224252223968506,0.0001,0.0005095380474813282
47,0.0001,0.018542123958468437,0.0001,0.01721036434173584,0.0001,0.0001375400461256504
48,0.0001,0.018563227728009224,0.0001,0.01714080199599266,0.0001,2.6107631128979847e-05
49,0.0001,0.018559899181127548,0.0001,0.01713741011917591,0.0001,0.00026780692860484123
50,0.0001,0.018505390733480453,0.0001,0.017106739804148674,0.0001,0.00015244771202560514
51,0.0001,0.01854747161269188,0.0001,0.017025506123900414,0.0001,3.0049461201997474e-05
52,0.0001,0.018485525622963905,0.0001,0.017035681754350662,0.0001,2.1374762582127005e-07
53,0.0001,0.018441611900925636,0.0001,0.01706339605152607,0.0001,-0.0002504244912415743
54,0.0001,0.01842612773180008,0.0001,0.01695122942328453,0.0001,3.457278944551945e-05
55,0.0001,0.01839592680335045,0.0001,0.01688416302204132,0.0001,-0.00012338960368651897
56,0.0001,0.0183554794639349,0.0001,0.016849331557750702,0.0001,0.00045376320485956967
57,0.0001,0.01833955943584442,0.0001,0.01684444583952427,0.0001,0.0007038629846647382
58,0.0001,0.018304824829101562,0.0001,0.016827117651700974,0.0001,0.0002777343615889549
59,0.0001,0.018301205709576607,0.0001,0.016819285228848457,0.0001,5.514974691323005e-05
60,0.0001,0.018365908414125443,0.0001,0.01689092256128788,0.0001,0.0002838649961631745
61,0.0001,0.018379399552941322,0.0001,0.016869714483618736,0.0001,3.4990612221008632e-06
62,0.0001,0.01830502785742283,0.0001,0.01682940497994423,0.0001,-0.0003103043418377638
63,0.0001,0.01829707808792591,0.0001,0.016791759058833122,0.0001,0.00012548157246783376
64,0.0001,0.018276404589414597,0.0001,0.016721561551094055,0.0001,5.0991089665330946e-05
65,0.0001,0.018201811239123344,0.0001,0.016684776172041893,0.0001,0.00020217185374349356
66,0.0001,0.018160590901970863,0.0001,0.01668056659400463,0.0001,0.00013439642498269677
67,0.0001,0.018183499574661255,0.0001,0.016658814623951912,0.0001,0.00038757341098971665
68,0.0001,0.018168753013014793,0.0001,0.016667518764734268,0.0001,0.0004317614366300404
69,0.0001,0.01814134791493416,0.0001,0.01659172773361206,0.0001,0.0006433046655729413
70,0.0001,0.018134895712137222,0.0001,0.01659143902361393,0.0001,0.0003689949226099998
71,0.0001,0.018150027841329575,0.0001,0.016562214121222496,0.0001,0.0008142878650687635
72,0.0001,0.01816663146018982,0.0001,0.016465261578559875,0.0001,0.00041376330773346126
73,0.0001,0.018169686198234558,0.0001,0.016458788886666298,0.0001,-9.265369044442195e-06
74,0.0001,0.01812821626663208,0.0001,0.01637144945561886,0.0001,0.00018789015302900225
75,0.0001,0.01814061775803566,0.0001,0.016346903517842293,0.0001,0.0004134015180170536
76,0.0001,0.018124472349882126,0.0001,0.016224026679992676,0.0001,-2.3969267203938216e-05
77,0.0001,0.018101966008543968,0.0001,0.016175121068954468,0.0001,-7.239101978484541e-05
78,0.0001,0.01803281344473362,0.0001,0.016072852537035942,0.0001,0.0004645594162866473
79,0.0001,0.018037917092442513,0.0001,0.016113920137286186,0.0001,0.00026462774258106947
80,0.0001,0.0180194191634655,0.0001,0.016027674078941345,0.0001,-0.00010746208863565698
81,0.0001,0.017959367483854294,0.0001,0.015936436131596565,0.0001,-0.00013868737732991576
82,0.0001,0.01793258637189865,0.0001,0.01588134840130806,0.0001,0.0003802930295933038
83,0.0001,0.01790781132876873,0.0001,0.015861602500081062,0.0001,0.0004953849711455405
84,0.0001,0.01784486696124077,0.0001,0.015834489837288857,0.0001,-6.742426194250584e-05
85,0.0001,0.01777019537985325,0.0001,0.01580720953643322,0.0001,3.265325358370319e-05
86,0.0001,0.0177637729793787,0.0001,0.015641754493117332,0.0001,0.0001623310672584921
87,0.0001,0.017750483006238937,0.0001,0.015570431016385555,0.0001,0.00010531891894061118
88,0.0001,0.017696155235171318,0.0001,0.015546008944511414,0.0001,0.00020516257791314274
89,0.0001,0.0177083071321249,0.0001,0.015536167658865452,0.0001,0.0001037981201079674
90,0.0001,0.01769658923149109,0.0001,0.015535784885287285,0.0001,0.00025257348897866905
91,0.0001,0.01770494505763054,0.0001,0.015460670925676823,0.0001,2.973876689793542e-05
92,0.0001,0.017707010731101036,0.0001,0.015450176782906055,0.0001,0.0003583999059628695
93,0.0001,0.017696380615234375,0.0001,0.015346919186413288,0.0001,0.00039575807750225067
94,0.0001,0.017670148983597755,0.0001,0.015346189960837364,0.0001,0.0005962120485492051
95,0.0001,0.017636597156524658,0.0001,0.015339547768235207,0.0001,0.0003812009817920625
96,0.0001,0.017590085044503212,0.0001,0.015271288342773914,0.0001,0.00016999286890495569
97,0.0001,0.017517337575554848,0.0001,0.015207611955702305,0.0001,8.380669896723703e-06
98,0.0001,0.01751055382192135,0.0001,0.01518305018544197,0.0001,0.00045967500773258507
99,0.0001,0.01753517985343933,0.0001,0.015195493586361408,0.0001,0.0006783166900277138
100,0.0001,0.01751921884715557,0.0001,0.015110873617231846,0.0001,4.706776235252619e-05
