,sgd_lr,sgdhd_lr,sgdn_lr,sgdnhd_lr,adam_lr,adamhd_lr
25,0.0001,0.001835355069488287,0.0001,0.08132117241621017,0.0001,0.026557303965091705
26,0.0001,0.0023813843727111816,0.0001,0.003681247355416417,0.0001,0.0038782693445682526
27,0.0001,0.0023255478590726852,0.0001,0.003534355666488409,0.0001,0.01128592249006033
28,0.0001,0.002213522559031844,0.0001,0.005747544579207897,0.0001,0.00519927404820919
29,0.0001,0.0012737747747451067,0.0001,0.0023618945851922035,0.0001,0.02199448272585869
30,0.0001,0.0014132210053503513,0.0001,0.04454579949378967,0.0001,0.02032693475484848
31,0.0001,-0.00037251619505696,0.0001,0.0013731777435168624,0.0001,0.009207755327224731
32,0.0001,-6.343366112560034e-05,0.0001,0.0010353140532970428,0.0001,0.03464994952082634
33,0.0001,0.0009960188763216138,0.0001,0.08060266822576523,0.0001,0.007633465342223644
34,0.0001,0.0017348508117720485,0.0001,0.05509689077734947,0.0001,0.040332384407520294
35,0.0001,0.0007473933510482311,0.0001,0.06017766147851944,0.0001,0.019478993490338326
36,0.0001,0.0011532811913639307,0.0001,0.0038383817300200462,0.0001,0.02390449307858944
37,0.0001,0.003537467448040843,0.0001,0.017690422013401985,0.0001,0.01495002768933773
38,0.0001,0.0003992972197011113,0.0001,0.01384685654193163,0.0001,0.0101857865229249
39,0.0001,0.0010983510874211788,0.0001,0.03225031867623329,0.0001,0.003243344835937023
40,0.0001,0.0025836038403213024,0.0001,0.02367537096142769,0.0001,0.0051794517785310745
41,0.0001,-9.221339860232547e-05,0.0001,0.02728516422212124,0.0001,0.020451005548238754
42,0.0001,-0.00020960025722160935,0.0001,0.0035216528922319412,0.0001,0.004429957363754511
43,0.0001,0.001981035340577364,0.0001,0.002253973390907049,0.0001,0.02424876019358635
44,0.0001,0.0005457017105072737,0.0001,-0.0015951712848618627,0.0001,0.015957165509462357
45,0.0001,0.001897006412036717,0.0001,0.004649343900382519,0.0001,0.00949814636260271
46,0.0001,0.003236514050513506,0.0001,0.002729819156229496,0.0001,0.00341342156752944
47,0.0001,-0.00016431522089987993,0.0001,0.04106246680021286,0.0001,0.009881993755698204
48,0.0001,0.00010222906712442636,0.0001,0.05178792402148247,0.0001,0.009423444047570229
49,0.0001,0.0006605997332371771,0.0001,0.0019734539091587067,0.0001,0.007417079992592335
50,0.0001,0.0008667815709486604,0.0001,0.0004118919023312628,0.0001,0.03012961894273758
51,0.0001,0.00011743273353204131,0.0001,0.020085608586668968,0.0001,0.044260360300540924
52,0.0001,-0.000485716707771644,0.0001,0.004599986132234335,0.0001,0.009063588455319405
53,0.0001,0.002110887784510851,0.0001,0.0028323300648480654,0.0001,0.005007628351449966
54,0.0001,0.001625494216568768,0.0001,0.0014693256234750152,0.0001,0.011367141269147396
55,0.0001,0.0008667916408739984,0.0001,0.013893194496631622,0.0001,0.028649531304836273
56,0.0001,0.0008065613219514489,0.0001,0.0029336009174585342,0.0001,0.004801120609045029
57,0.0001,0.00113642995711416,0.0001,0.001884618541225791,0.0001,-0.006846429780125618
58,0.0001,0.0010416728910058737,0.0001,0.07075772434473038,0.0001,0.02984054572880268
59,0.0001,0.020994968712329865,0.0001,0.09965404123067856,0.0001,0.01538976188749075
60,0.0001,0.0010396302677690983,0.0001,0.00019566575065255165,0.0001,0.011832000687718391
61,0.0001,-0.000474959728308022,0.0001,0.03797676041722298,0.0001,1.6622710973024368e-05
62,0.0001,-0.0002299973275512457,0.0001,0.004066381603479385,0.0001,0.00805819220840931
63,0.0001,0.0007186394650489092,0.0001,0.007298244629055262,0.0001,0.0040907589718699455
64,0.0001,0.00038711921661160886,0.0001,0.020549163222312927,0.0001,0.007541544735431671
65,0.0001,0.002593993442133069,0.0001,0.0034564812667667866,0.0001,0.005247191991657019
66,0.0001,0.0004786904901266098,0.0001,0.08781233429908752,0.0001,0.015900518745183945
67,0.0001,0.0010129599831998348,0.0001,0.010786768049001694,0.0001,-0.003183959983289242
68,0.0001,0.0005031072068959475,0.0001,0.06170976161956787,0.0001,0.005382879171520472
69,0.0001,-7.071532309055328e-06,0.0001,0.003522117156535387,0.0001,0.01179269328713417
70,0.0001,0.000905271153897047,0.0001,0.004407204687595367,0.0001,0.0024664646480232477
71,0.0001,0.0013736552791669965,0.0001,0.008289201185107231,0.0001,0.02188592031598091
72,0.0001,0.001008361461572349,0.0001,0.03454061225056648,0.0001,-0.0034077782183885574
73,0.0001,0.00014311500126495957,0.0001,0.0044533321633934975,0.0001,0.009525462985038757
74,0.0001,0.0018795467913150787,0.0001,0.02116367407143116,0.0001,0.009257466532289982
75,0.0001,0.00014382462541107088,0.0001,0.0001116838539019227,0.0001,0.009472222998738289
76,0.0001,0.0032997557427734137,0.0001,0.004425053019076586,0.0001,0.011492326855659485
77,0.0001,-0.0007891239365562797,0.0001,0.0008742264471948147,0.0001,0.006204374134540558
78,0.0001,0.0026028547435998917,0.0001,0.00687653012573719,0.0001,0.011302687227725983
79,0.0001,0.002136185532435775,0.0001,0.004864232614636421,0.0001,0.004439948126673698
80,0.0001,0.0030348729342222214,0.0001,0.006090416572988033,0.0001,0.005632883869111538
81,0.0001,0.000855334335938096,0.0001,0.0025044665671885014,0.0001,0.0054895612411201
82,0.0001,0.0032809926196932793,0.0001,0.010295992717146873,0.0001,0.005455728620290756
83,0.0001,0.001691817189566791,0.0001,0.0010671050986275077,0.0001,0.022365432232618332
84,0.0001,0.0029615031089633703,0.0001,0.12273325771093369,0.0001,0.0017533140489831567
85,0.0001,0.0017154160887002945,0.0001,0.003046625992283225,0.0001,0.009870395995676517
86,0.0001,0.0013923727674409747,0.0001,0.006718545686453581,0.0001,0.006802537478506565
87,0.0001,0.0003732828190550208,0.0001,0.011734950356185436,0.0001,0.01931321993470192
88,0.0001,0.0019678864628076553,0.0001,0.026495059952139854,0.0001,0.017275474965572357
89,0.0001,0.0005804214160889387,0.0001,0.03489435464143753,0.0001,0.010632773861289024
90,0.0001,0.001292124972678721,0.0001,0.007316711358726025,0.0001,0.004260299727320671
91,0.0001,0.0009157937602140009,0.0001,0.012993570417165756,0.0001,0.12067292630672455
92,0.0001,0.001368282362818718,0.0001,0.0070116715505719185,0.0001,0.003691798774525523
93,0.0001,0.0006092832190915942,0.0001,0.0038601295091211796,0.0001,0.010792536661028862
94,0.0001,0.0010804879711940885,0.0001,0.030030257999897003,0.0001,0.004407646134495735
95,0.0001,0.0014845597324892879,0.0001,-0.00045026117004454136,0.0001,0.01257402915507555
96,0.0001,0.0006540059112012386,0.0001,-0.0031498593743890524,0.0001,0.004658381920307875
97,0.0001,0.0012663380475714803,0.0001,0.004538723733276129,0.0001,0.007791846990585327
98,0.0001,0.00016365014016628265,0.0001,0.0026081532705575228,0.0001,0.0037931790575385094
99,0.0001,0.0027944024186581373,0.0001,0.005749559961259365,0.0001,7.332582026720047e-05
100,0.0001,0.001403813366778195,0.0001,0.011311881244182587,0.0001,0.012832376174628735
